memory_ratio,pc_size,compress_ratio,miss_cost,load_dist,total_latency
0.4,0.1,0.4,35,1,164650112.0
0.4,0.12,0.4,35,0,476839775.0
0.4,0.12,0.4,35,1,168144027.0
0.4,0.14,0.4,35,0,471674099.0
0.4,0.14,0.4,35,1,168698318.0
0.4,0.16,0.4,35,0,463277237.0
0.4,0.16,0.4,35,1,169025867.0
0.4,0.18,0.4,35,0,451898709.0
0.4,0.18,0.4,35,1,170224309.0
0.4,0.2,0.4,35,0,437793071.0
0.4,0.2,0.4,35,1,170713506.0
0.4,0.22,0.4,35,0,421602219.0
0.4,0.22,0.4,35,1,170233654.0
0.4,0.24,0.4,35,0,403603522.0
0.4,0.24,0.4,35,1,169395919.0
0.4,0.26,0.4,35,0,384188263.0
0.4,0.26,0.4,35,1,169919538.0
0.4,0.28,0.4,35,0,363186744.0
0.4,0.28,0.4,35,1,171819962.0
0.4,0.3,0.4,35,0,337945439.0
0.4,0.3,0.4,35,1,174239304.0
0.4,0.32,0.4,35,0,310782057.0
0.4,0.32,0.4,35,1,176943011.0
0.4,0.34,0.4,35,0,282062706.0
0.4,0.34,0.4,35,1,181293702.0
0.4,0.36,0.4,35,0,251995665.0
0.4,0.36,0.4,35,1,183647594.0
0.4,0.38,0.4,35,0,220279858.0
0.4,0.38,0.4,35,1,184820095.0
0.4,0.4,0.4,35,0,186998975.0
0.4,0.4,0.4,35,1,186998947.0
0.4,0.0,0.4,40,0,471395198.0
0.4,0.0,0.4,40,1,139794908.0
0.4,0.02,0.4,40,0,480539472.0
0.4,0.02,0.4,40,1,144491142.0
0.4,0.04,0.4,40,0,488035147.0
0.4,0.04,0.4,40,1,149597039.0
0.4,0.06,0.4,40,0,493496211.0
0.4,0.06,0.4,40,1,155833354.0
0.4,0.08,0.4,40,0,496583488.0
0.4,0.08,0.4,40,1,163490918.0
0.4,0.1,0.4,40,0,497088702.0
0.4,0.1,0.4,40,1,170883202.0
0.4,0.12,0.4,40,0,494844880.0
0.4,0.12,0.4,40,1,175047250.0
0.4,0.14,0.4,40,0,490180999.0
0.4,0.14,0.4,40,1,176384848.0
0.4,0.16,0.4,40,0,482280847.0
0.4,0.16,0.4,40,1,177608272.0
0.4,0.18,0.4,40,0,471404079.0
0.4,0.18,0.4,40,1,179807349.0
0.4,0.2,0.4,40,0,457797716.0
0.4,0.2,0.4,40,1,181393931.0
0.4,0.22,0.4,40,0,442107204.0
0.4,0.22,0.4,40,1,182096129.0
0.4,0.24,0.4,40,0,424609002.0
0.4,0.24,0.4,40,1,182517244.0
0.4,0.26,0.4,40,0,405693833.0
0.4,0.26,0.4,40,1,184363605.0
0.4,0.28,0.4,40,0,385192707.0
0.4,0.28,0.4,40,1,187643242.0
0.4,0.3,0.4,40,0,360453783.0
0.4,0.3,0.4,40,1,191491364.0
0.4,0.32,0.4,40,0,333788423.0
0.4,0.32,0.4,40,1,195670456.0
0.4,0.34,0.4,40,0,305565808.0
0.4,0.34,0.4,40,1,201544087.0
0.4,0.36,0.4,40,0,275997340.0
0.4,0.36,0.4,40,1,205451389.0
0.4,0.38,0.4,40,0,244780963.0
0.4,0.38,0.4,40,1,208207970.0
0.4,0.4,0.4,40,0,211998975.0
0.4,0.4,0.4,40,1,211998947.0
0.4,0.0,0.4,45,0,486401653.0
0.4,0.0,0.4,45,1,144131838.0
0.4,0.02,0.4,45,0,496044377.0
0.4,0.02,0.4,45,1,149065287.0
0.4,0.04,0.4,45,0,504039572.0
0.4,0.04,0.4,45,1,154461704.0
0.4,0.06,0.4,45,0,510001536.0
0.4,0.06,0.4,45,1,161059719.0
0.4,0.08,0.4,45,0,513589238.0
0.4,0.08,0.4,45,1,169168748.0
0.4,0.1,0.4,45,0,514593632.0
0.4,0.1,0.4,45,1,177116292.0
0.4,0.12,0.4,45,0,512849991.0
0.4,0.12,0.4,45,1,181950475.0
0.4,0.14,0.4,45,0,508687899.0
0.4,0.14,0.4,45,1,184071378.0
0.4,0.16,0.4,45,0,501284457.0
0.4,0.16,0.4,45,1,186190677.0
0.4,0.18,0.4,45,0,490909464.0
0.4,0.18,0.4,45,1,189390389.0
0.4,0.2,0.4,45,0,477802373.0
0.4,0.2,0.4,45,1,192074361.0
0.4,0.22,0.4,45,0,462612191.0
0.4,0.22,0.4,45,1,193958604.0
0.4,0.24,0.4,45,0,445614482.0
0.4,0.24,0.4,45,1,195638569.0
0.4,0.26,0.4,45,0,427199409.0
0.4,0.26,0.4,45,1,198807675.0
0.4,0.28,0.4,45,0,407198713.0
0.4,0.28,0.4,45,1,203466522.0
0.4,0.3,0.4,45,0,382962154.0
0.4,0.3,0.4,45,1,208743424.0
0.4,0.32,0.4,45,0,356794797.0
0.4,0.32,0.4,45,1,214397901.0
0.4,0.34,0.4,45,0,329068931.0
0.4,0.34,0.4,45,1,221794472.0
0.4,0.36,0.4,45,0,299999028.0
0.4,0.36,0.4,45,1,227255184.0
0.4,0.38,0.4,45,0,269282068.0
0.4,0.38,0.4,45,1,231595845.0
0.4,0.4,0.4,45,0,236998975.0
0.4,0.4,0.4,45,1,236998947.0
0.4,0.0,0.4,50,0,501408108.0
0.4,0.0,0.4,50,1,148468768.0
0.4,0.02,0.4,50,0,511549282.0
0.4,0.02,0.4,50,1,153639432.0
0.4,0.04,0.4,50,0,520043997.0
0.4,0.04,0.4,50,1,159326369.0
0.4,0.06,0.4,50,0,526506861.0
0.4,0.06,0.4,50,1,166286084.0
0.4,0.08,0.4,50,0,530594988.0
0.4,0.08,0.4,50,1,174846578.0
0.4,0.1,0.4,50,0,532098562.0
0.4,0.1,0.4,50,1,183349382.0
0.4,0.12,0.4,50,0,530855106.0
0.4,0.12,0.4,50,1,188853700.0
0.4,0.14,0.4,50,0,527194804.0
0.4,0.14,0.4,50,1,191757908.0
0.4,0.16,0.4,50,0,520288072.0
0.4,0.16,0.4,50,1,194773083.0
0.4,0.18,0.4,50,0,510414854.0
0.4,0.18,0.4,50,1,198973429.0
0.4,0.2,0.4,50,0,497807033.0
0.4,0.2,0.4,50,1,202754791.0
0.4,0.22,0.4,50,0,483117191.0
0.4,0.22,0.4,50,1,205821079.0
0.4,0.24,0.4,50,0,466619962.0
0.4,0.24,0.4,50,1,208759894.0
0.4,0.26,0.4,50,0,448705014.0
0.4,0.26,0.4,50,1,213251745.0
0.4,0.28,0.4,50,0,429204734.0
0.4,0.28,0.4,50,1,219289802.0
0.4,0.3,0.4,50,0,405470539.0
0.4,0.3,0.4,50,1,225995484.0
0.4,0.32,0.4,50,0,379801187.0
0.4,0.32,0.4,50,1,233125346.0
0.4,0.34,0.4,50,0,352572056.0
0.4,0.34,0.4,50,1,242044857.0
0.4,0.36,0.4,50,0,324000718.0
0.4,0.36,0.4,50,1,249058979.0
0.4,0.38,0.4,50,0,293783173.0
0.4,0.38,0.4,50,1,254983720.0
0.4,0.4,0.4,50,0,261998975.0
0.4,0.4,0.4,50,1,261998947.0
0.4,0.0,0.4,55,0,516414563.0
0.4,0.0,0.4,55,1,152805698.0
0.4,0.02,0.4,55,0,527054187.0
0.4,0.02,0.4,55,1,158213577.0
0.4,0.04,0.4,55,0,536048422.0
0.4,0.04,0.4,55,1,164191034.0
0.4,0.06,0.4,55,0,543012186.0
0.4,0.06,0.4,55,1,171512449.0
0.4,0.08,0.4,55,0,547600738.0
0.4,0.08,0.4,55,1,180524408.0
0.4,0.1,0.4,55,0,549603492.0
0.4,0.1,0.4,55,1,189582472.0
0.4,0.12,0.4,55,0,548860221.0
0.4,0.12,0.4,55,1,195756925.0
0.4,0.14,0.4,55,0,545701714.0
0.4,0.14,0.4,55,1,199444438.0
0.4,0.16,0.4,55,0,539291699.0
0.4,0.16,0.4,55,1,203355503.0
0.4,0.18,0.4,55,0,529920255.0
0.4,0.18,0.4,55,1,208556469.0
0.4,0.2,0.4,55,0,517811693.0
0.4,0.2,0.4,55,1,213435226.0
0.4,0.22,0.4,55,0,503622196.0
0.4,0.22,0.4,55,1,217683564.0
0.4,0.24,0.4,55,0,487625442.0
0.4,0.24,0.4,55,1,221881219.0
0.4,0.26,0.4,55,0,470210641.0
0.4,0.26,0.4,55,1,227695815.0
0.4,0.28,0.4,55,0,451210779.0
0.4,0.28,0.4,55,1,235113089.0
0.4,0.3,0.4,55,0,427978935.0
0.4,0.3,0.4,55,1,243247544.0
0.4,0.32,0.4,55,0,402807582.0
0.4,0.32,0.4,55,1,251852791.0
0.4,0.34,0.4,55,0,376075209.0
0.4,0.34,0.4,55,1,262295242.0
0.4,0.36,0.4,55,0,348002408.0
0.4,0.36,0.4,55,1,270862774.0
0.4,0.38,0.4,55,0,318284278.0
0.4,0.38,0.4,55,1,278371595.0
0.4,0.4,0.4,55,0,286998975.0
0.4,0.4,0.4,55,1,286998947.0
0.4,0.0,0.4,60,0,531421018.0
0.4,0.0,0.4,60,1,157142628.0
0.4,0.02,0.4,60,0,542559092.0
0.4,0.02,0.4,60,1,162787722.0
0.4,0.04,0.4,60,0,552052847.0
0.4,0.04,0.4,60,1,169055699.0
0.4,0.06,0.4,60,0,559517511.0
0.4,0.06,0.4,60,1,176738814.0
0.4,0.08,0.4,60,0,564606488.0
0.4,0.08,0.4,60,1,186202242.0
0.4,0.1,0.4,60,0,567108422.0
0.4,0.1,0.4,60,1,195815566.0
0.4,0.12,0.4,60,0,566865336.0
0.4,0.12,0.4,60,1,202660154.0
0.4,0.14,0.4,60,0,564208624.0
0.4,0.14,0.4,60,1,207130972.0
0.4,0.16,0.4,60,0,558295329.0
0.4,0.16,0.4,60,1,211937932.0
0.4,0.18,0.4,60,0,549425676.0
0.4,0.18,0.4,60,1,218139509.0
0.4,0.2,0.4,60,0,537816353.0
0.4,0.2,0.4,60,1,224115671.0
0.4,0.22,0.4,60,0,524127206.0
0.4,0.22,0.4,60,1,229546049.0
0.4,0.24,0.4,60,0,508630934.0
0.4,0.24,0.4,60,1,235002544.0
0.4,0.26,0.4,60,0,491716286.0
0.4,0.26,0.4,60,1,242139885.0
0.4,0.28,0.4,60,0,473216824.0
0.4,0.28,0.4,60,1,250936379.0
0.4,0.3,0.4,60,0,450487354.0
0.4,0.3,0.4,60,1,260499604.0
0.4,0.32,0.4,60,0,425813982.0
0.4,0.32,0.4,60,1,270580236.0
0.4,0.34,0.4,60,0,399578394.0
0.4,0.34,0.4,60,1,282545627.0
0.4,0.36,0.4,60,0,372004098.0
0.4,0.36,0.4,60,1,292666569.0
0.4,0.38,0.4,60,0,342785383.0
0.4,0.38,0.4,60,1,301759470.0
0.4,0.4,0.4,60,0,311998975.0
0.4,0.4,0.4,60,1,311998947.0
0.4,0.0,0.4,65,0,546427473.0
0.4,0.0,0.4,65,1,161479558.0
0.4,0.02,0.4,65,0,558063997.0
0.4,0.02,0.4,65,1,167361867.0
0.4,0.04,0.4,65,0,568057272.0
0.4,0.04,0.4,65,1,173920364.0
0.4,0.06,0.4,65,0,576022836.0
0.4,0.06,0.4,65,1,181965179.0
0.4,0.08,0.4,65,0,581612238.0
0.4,0.08,0.4,65,1,191880082.0
0.4,0.1,0.4,65,0,584613352.0
0.4,0.1,0.4,65,1,202048666.0
0.4,0.12,0.4,65,0,584870451.0
0.4,0.12,0.4,65,1,209563389.0
0.4,0.14,0.4,65,0,582715534.0
0.4,0.14,0.4,65,1,214817512.0
0.4,0.16,0.4,65,0,577298959.0
0.4,0.16,0.4,65,1,220520367.0
0.4,0.18,0.4,65,0,568931101.0
0.4,0.18,0.4,65,1,227722549.0
0.4,0.2,0.4,65,0,557821013.0
0.4,0.2,0.4,65,1,234796116.0
0.4,0.22,0.4,65,0,544632216.0
0.4,0.22,0.4,65,1,241408534.0
0.4,0.24,0.4,65,0,529636434.0
0.4,0.24,0.4,65,1,248123869.0
0.4,0.26,0.4,65,0,513221931.0
0.4,0.26,0.4,65,1,256583955.0
0.4,0.28,0.4,65,0,495222869.0
0.4,0.28,0.4,65,1,266759669.0
0.4,0.3,0.4,65,0,472995794.0
0.4,0.3,0.4,65,1,277751664.0
0.4,0.32,0.4,65,0,448820382.0
0.4,0.32,0.4,65,1,289307681.0
0.4,0.34,0.4,65,0,423081579.0
0.4,0.34,0.4,65,1,302796012.0
0.4,0.36,0.4,65,0,396005788.0
0.4,0.36,0.4,65,1,314470364.0
0.4,0.38,0.4,65,0,367286488.0
0.4,0.38,0.4,65,1,325147345.0
0.4,0.4,0.4,65,0,336998975.0
0.4,0.4,0.4,65,1,336998947.0
0.4,0.0,0.4,70,0,561433928.0
0.4,0.0,0.4,70,1,165816488.0
0.4,0.02,0.4,70,0,573568902.0
0.4,0.02,0.4,70,1,171936012.0
0.4,0.04,0.4,70,0,584061697.0
0.4,0.04,0.4,70,1,178785029.0
0.4,0.06,0.4,70,0,592528161.0
0.4,0.06,0.4,70,1,187191544.0
0.4,0.08,0.4,70,0,598617988.0
0.4,0.08,0.4,70,1,197557922.0
0.4,0.1,0.4,70,0,602118286.0
0.4,0.1,0.4,70,1,208281766.0
0.4,0.12,0.4,70,0,602875566.0
0.4,0.12,0.4,70,1,216466624.0
0.4,0.14,0.4,70,0,601222444.0
0.4,0.14,0.4,70,1,222504052.0
0.4,0.16,0.4,70,0,596302589.0
0.4,0.16,0.4,70,1,229102802.0
0.4,0.18,0.4,70,0,588436526.0
0.4,0.18,0.4,70,1,237305589.0
0.4,0.2,0.4,70,0,577825678.0
0.4,0.2,0.4,70,1,245476561.0
0.4,0.22,0.4,70,0,565137226.0
0.4,0.22,0.4,70,1,253271019.0
0.4,0.24,0.4,70,0,550641934.0
0.4,0.24,0.4,70,1,261245194.0
0.4,0.26,0.4,70,0,534727576.0
0.4,0.26,0.4,70,1,271028025.0
0.4,0.28,0.4,70,0,517228914.0
0.4,0.28,0.4,70,1,282582959.0
0.4,0.3,0.4,70,0,495504239.0
0.4,0.3,0.4,70,1,295003724.0
0.4,0.32,0.4,70,0,471826782.0
0.4,0.32,0.4,70,1,308035126.0
0.4,0.34,0.4,70,0,446584764.0
0.4,0.34,0.4,70,1,323046397.0
0.4,0.36,0.4,70,0,420007478.0
0.4,0.36,0.4,70,1,336274159.0
0.4,0.38,0.4,70,0,391787593.0
0.4,0.38,0.4,70,1,348535220.0
0.4,0.4,0.4,70,0,361998975.0
0.4,0.4,0.4,70,1,361998947.0
0.4,0.0,0.4,75,0,576440383.0
0.4,0.0,0.4,75,1,170153418.0
0.4,0.02,0.4,75,0,589073807.0
0.4,0.02,0.4,75,1,176510157.0
0.4,0.04,0.4,75,0,600066122.0
0.4,0.04,0.4,75,1,183649694.0
0.4,0.06,0.4,75,0,609033486.0
0.4,0.06,0.4,75,1,192417909.0
0.4,0.08,0.4,75,0,615623738.0
0.4,0.08,0.4,75,1,203235762.0
0.4,0.1,0.4,75,0,619623226.0
0.4,0.1,0.4,75,1,214514866.0
0.4,0.12,0.4,75,0,620880681.0
0.4,0.12,0.4,75,1,223369859.0
0.4,0.14,0.4,75,0,619729354.0
0.4,0.14,0.4,75,1,230190592.0
0.4,0.16,0.4,75,0,615306219.0
0.4,0.16,0.4,75,1,237685237.0
0.4,0.18,0.4,75,0,607941951.0
0.4,0.18,0.4,75,1,246888629.0
0.4,0.2,0.4,75,0,597830348.0
0.4,0.2,0.4,75,1,256157006.0
0.4,0.22,0.4,75,0,585642236.0
0.4,0.22,0.4,75,1,265133504.0
0.4,0.24,0.4,75,0,571647434.0
0.4,0.24,0.4,75,1,274366519.0
0.4,0.26,0.4,75,0,556233221.0
0.4,0.26,0.4,75,1,285472095.0
0.4,0.28,0.4,75,0,539234959.0
0.4,0.28,0.4,75,1,298406249.0
0.4,0.3,0.4,75,0,518012684.0
0.4,0.3,0.4,75,1,312255784.0
0.4,0.32,0.4,75,0,494833182.0
0.4,0.32,0.4,75,1,326762571.0
0.4,0.34,0.4,75,0,470087949.0
0.4,0.34,0.4,75,1,343296782.0
0.4,0.36,0.4,75,0,444009168.0
0.4,0.36,0.4,75,1,358077954.0
0.4,0.38,0.4,75,0,416288698.0
0.4,0.38,0.4,75,1,371923095.0
0.4,0.4,0.4,75,0,386998975.0
0.4,0.4,0.4,75,1,386998947.0
0.4,0.0,0.4,80,0,591446838.0
