memory_ratio,pc_size,compress_ratio,miss_cost,load_dist,total_latency
0.1,0.015,0.2,10,1,388864746.0
0.1,0.02,0.2,10,0,538463747.0
0.1,0.02,0.2,10,1,363490890.0
0.1,0.025,0.2,10,0,531654670.0
0.1,0.025,0.2,10,1,334017722.0
0.1,0.03,0.2,10,0,524299298.0
0.1,0.03,0.2,10,1,302375864.0
0.1,0.035,0.2,10,0,516295241.0
0.1,0.035,0.2,10,1,270284052.0
0.1,0.04,0.2,10,0,507755665.0
0.1,0.04,0.2,10,1,240826013.0
0.1,0.045,0.2,10,0,498651325.0
0.1,0.045,0.2,10,1,216627452.0
0.1,0.05,0.2,10,0,489030523.0
0.1,0.05,0.2,10,1,193959097.0
0.1,0.055,0.2,10,0,479225276.0
0.1,0.055,0.2,10,1,187484658.0
0.1,0.06,0.2,10,0,468964125.0
0.1,0.06,0.2,10,1,177589732.0
0.1,0.065,0.2,10,0,458381710.0
0.1,0.065,0.2,10,1,169827716.0
0.1,0.07,0.2,10,0,447344012.0
0.1,0.07,0.2,10,1,163788194.0
0.1,0.075,0.2,10,0,434549078.0
0.1,0.075,0.2,10,1,158736687.0
0.1,0.08,0.2,10,0,421395030.0
0.1,0.08,0.2,10,1,154509967.0
0.1,0.085,0.2,10,0,408061323.0
0.1,0.085,0.2,10,1,150663271.0
0.1,0.09,0.2,10,0,394357032.0
0.1,0.09,0.2,10,1,147214600.0
0.1,0.095,0.2,10,0,380568981.0
0.1,0.095,0.2,10,1,144650363.0
0.1,0.1,0.2,10,0,366690090.0
0.1,0.1,0.2,10,1,143651989.0
0.1,0.0,0.2,50,0,739506670.0
0.1,0.0,0.2,50,1,572142453.0
0.1,0.005,0.2,50,0,736123689.0
0.1,0.005,0.2,50,1,565311956.0
0.1,0.01,0.2,50,0,732148673.0
0.1,0.01,0.2,50,1,553748972.0
0.1,0.015,0.2,50,0,727625964.0
0.1,0.015,0.2,50,1,536415116.0
0.1,0.02,0.2,50,0,722503547.0
0.1,0.02,0.2,50,1,513934787.0
0.1,0.025,0.2,50,0,716692870.0
0.1,0.025,0.2,50,1,487401343.0
0.1,0.03,0.2,50,0,710326018.0
0.1,0.03,0.2,50,1,458725888.0
0.1,0.035,0.2,50,0,703311900.0
0.1,0.035,0.2,50,1,429621808.0
0.1,0.04,0.2,50,0,695771385.0
0.1,0.04,0.2,50,1,403154247.0
0.1,0.045,0.2,50,0,687664205.0
0.1,0.045,0.2,50,1,381978032.0
0.1,0.05,0.2,50,0,679044523.0
0.1,0.05,0.2,50,1,362322117.0
0.1,0.055,0.2,50,0,670250697.0
0.1,0.055,0.2,50,1,358916360.0
0.1,0.06,0.2,50,0,660991245.0
0.1,0.06,0.2,50,1,352118483.0
0.1,0.065,0.2,50,0,651409756.0
0.1,0.065,0.2,50,1,347470822.0
0.1,0.07,0.2,50,0,641377220.0
0.1,0.07,0.2,50,1,344581469.0
0.1,0.075,0.2,50,0,629577473.0
0.1,0.075,0.2,50,1,342692127.0
0.1,0.08,0.2,50,0,617420754.0
0.1,0.08,0.2,50,1,341635367.0
0.1,0.085,0.2,50,0,605075568.0
0.1,0.085,0.2,50,1,340976311.0
0.1,0.09,0.2,50,0,592373542.0
0.1,0.09,0.2,50,1,340746276.0
0.1,0.095,0.2,50,0,579580878.0
0.1,0.095,0.2,50,1,341404639.0
0.1,0.1,0.2,50,0,566689930.0
0.1,0.1,0.2,50,1,343651905.0
0.1,0.0,0.2,100,0,964542970.0
0.1,0.0,0.2,100,1,745898803.0
0.1,0.005,0.2,100,0,962411439.0
0.1,0.005,0.2,100,1,742578806.0
0.1,0.01,0.2,100,0,959680823.0
0.1,0.01,0.2,100,1,734596472.0
0.1,0.015,0.2,100,0,956417164.0
0.1,0.015,0.2,100,1,720853216.0
0.1,0.02,0.2,100,0,952553297.0
0.1,0.02,0.2,100,1,701990101.0
0.1,0.025,0.2,100,0,947990620.0
0.1,0.025,0.2,100,1,679131348.0
0.1,0.03,0.2,100,0,942859418.0
0.1,0.03,0.2,100,1,654163912.0
0.1,0.035,0.2,100,0,937082750.0
0.1,0.035,0.2,100,1,628794934.0
0.1,0.04,0.2,100,0,930791035.0
0.1,0.04,0.2,100,1,606065400.0
0.1,0.045,0.2,100,0,923930305.0
0.1,0.045,0.2,100,1,588666520.0
0.1,0.05,0.2,100,0,916562023.0
0.1,0.05,0.2,100,1,572776146.0
0.1,0.055,0.2,100,0,909032597.0
0.1,0.055,0.2,100,1,573206305.0
0.1,0.06,0.2,100,0,901025145.0
0.1,0.06,0.2,100,1,570279583.0
0.1,0.065,0.2,100,0,892695017.0
0.1,0.065,0.2,100,1,569524822.0
0.1,0.07,0.2,100,0,883918904.0
0.1,0.07,0.2,100,1,570573119.0
0.1,0.075,0.2,100,0,873363073.0
0.1,0.075,0.2,100,1,572636427.0
0.1,0.08,0.2,100,0,862452954.0
0.1,0.08,0.2,100,1,575542117.0
0.1,0.085,0.2,100,0,851343552.0
0.1,0.085,0.2,100,1,578867611.0
0.1,0.09,0.2,100,0,839894376.0
0.1,0.09,0.2,100,1,582660976.0
0.1,0.095,0.2,100,0,828345972.0
0.1,0.095,0.2,100,1,587347589.0
0.1,0.1,0.2,100,0,816689730.0
0.1,0.1,0.2,100,1,593651905.0
0.1,0.0,0.25,10,0,561952733.0
0.1,0.0,0.25,10,1,435038514.0
0.1,0.005,0.25,10,0,559641626.0
0.1,0.005,0.25,10,1,431048042.0
0.1,0.01,0.25,10,0,556882801.0
0.1,0.01,0.25,10,1,423674751.0
0.1,0.015,0.25,10,0,553703839.0
0.1,0.015,0.25,10,1,411948483.0
0.1,0.02,0.25,10,0,550073643.0
0.1,0.02,0.25,10,1,395837372.0
0.1,0.025,0.25,10,0,545921785.0
0.1,0.025,0.25,10,1,376056997.0
0.1,0.03,0.25,10,0,541350704.0
0.1,0.03,0.25,10,1,353063400.0
0.1,0.035,0.25,10,0,536347759.0
0.1,0.035,0.25,10,1,327943945.0
0.1,0.04,0.25,10,0,530846707.0
0.1,0.04,0.25,10,1,301605686.0
0.1,0.045,0.25,10,0,524829036.0
0.1,0.045,0.25,10,1,274145896.0
0.1,0.05,0.25,10,0,518526776.0
0.1,0.05,0.25,10,1,241991896.0
0.1,0.055,0.25,10,0,511846179.0
0.1,0.055,0.25,10,1,228521197.0
0.1,0.06,0.25,10,0,504894833.0
0.1,0.06,0.25,10,1,212501347.0
0.1,0.065,0.25,10,0,497712951.0
0.1,0.065,0.25,10,1,200425012.0
0.1,0.07,0.25,10,0,490162337.0
0.1,0.07,0.25,10,1,190465790.0
0.1,0.075,0.25,10,0,480964061.0
0.1,0.075,0.25,10,1,182795564.0
0.1,0.08,0.25,10,0,470932966.0
0.1,0.08,0.25,10,1,176641248.0
0.1,0.085,0.25,10,0,460707872.0
0.1,0.085,0.25,10,1,171579941.0
0.1,0.09,0.25,10,0,450453654.0
0.1,0.09,0.25,10,1,167389225.0
0.1,0.095,0.25,10,0,439916732.0
0.1,0.095,0.25,10,1,164052315.0
0.1,0.1,0.25,10,0,428755453.0
0.1,0.1,0.25,10,1,163023992.0
0.1,0.0,0.25,50,0,741981773.0
0.1,0.0,0.25,50,1,574043594.0
0.1,0.005,0.25,50,0,740671826.0
0.1,0.005,0.25,50,1,572861522.0
0.1,0.01,0.25,50,0,738908521.0
0.1,0.01,0.25,50,1,568352831.0
0.1,0.015,0.25,50,0,736736799.0
0.1,0.015,0.25,50,1,559498883.0
0.1,0.02,0.25,50,0,734113443.0
0.1,0.02,0.25,50,1,546281521.0
0.1,0.025,0.25,50,0,730959985.0
0.1,0.025,0.25,50,1,529440799.0
0.1,0.03,0.25,50,0,727377424.0
0.1,0.03,0.25,50,1,509413588.0
0.1,0.035,0.25,50,0,723364439.0
0.1,0.035,0.25,50,1,487281674.0
0.1,0.04,0.25,50,0,718862467.0
0.1,0.04,0.25,50,1,463933992.0
0.1,0.045,0.25,50,0,713841956.0
0.1,0.045,0.25,50,1,439495933.0
0.1,0.05,0.25,50,0,708540816.0
0.1,0.05,0.25,50,1,410354664.0
0.1,0.055,0.25,50,0,702871779.0
0.1,0.055,0.25,50,1,399952528.0
0.1,0.06,0.25,50,0,696922113.0
0.1,0.06,0.25,50,1,387029459.0
0.1,0.065,0.25,50,0,690741311.0
0.1,0.065,0.25,50,1,378067687.0
0.1,0.07,0.25,50,0,684195738.0
0.1,0.07,0.25,50,1,371259030.0
0.1,0.075,0.25,50,0,675992437.0
0.1,0.075,0.25,50,1,366751004.0
0.1,0.08,0.25,50,0,666958735.0
0.1,0.08,0.25,50,1,363766588.0
0.1,0.085,0.25,50,0,657722176.0
0.1,0.085,0.25,50,1,361892921.0
0.1,0.09,0.25,50,0,648470232.0
0.1,0.09,0.25,50,1,360920925.0
0.1,0.095,0.25,50,0,638928806.0
0.1,0.095,0.25,50,1,360806603.0
0.1,0.1,0.25,50,0,628755336.0
0.1,0.1,0.25,50,1,363023932.0
0.1,0.0,0.25,100,0,967018073.0
0.1,0.0,0.25,100,1,747799944.0
0.1,0.005,0.25,100,0,966959576.0
0.1,0.005,0.25,100,1,750128372.0
0.1,0.01,0.25,100,0,966440671.0
0.1,0.01,0.25,100,1,749200431.0
0.1,0.015,0.25,100,0,965527999.0
0.1,0.015,0.25,100,1,743936883.0
0.1,0.02,0.25,100,0,964163193.0
0.1,0.02,0.25,100,1,734336821.0
0.1,0.025,0.25,100,0,962257735.0
0.1,0.025,0.25,100,1,721170649.0
0.1,0.03,0.25,100,0,959910824.0
0.1,0.03,0.25,100,1,704851752.0
0.1,0.035,0.25,100,0,957135289.0
0.1,0.035,0.25,100,1,686454790.0
0.1,0.04,0.25,100,0,953882167.0
0.1,0.04,0.25,100,1,666844854.0
0.1,0.045,0.25,100,0,950108106.0
0.1,0.045,0.25,100,1,646184321.0
0.1,0.05,0.25,100,0,946058366.0
0.1,0.05,0.25,100,1,620808482.0
0.1,0.055,0.25,100,0,941653779.0
0.1,0.055,0.25,100,1,614242333.0
0.1,0.06,0.25,100,0,936956213.0
0.1,0.06,0.25,100,1,605190345.0
0.1,0.065,0.25,100,0,932026761.0
0.1,0.065,0.25,100,1,600121426.0
0.1,0.07,0.25,100,0,926737538.0
0.1,0.07,0.25,100,1,597250580.0
0.1,0.075,0.25,100,0,919778058.0
0.1,0.075,0.25,100,1,596695304.0
0.1,0.08,0.25,100,0,911991035.0
0.1,0.08,0.25,100,1,597673338.0
0.1,0.085,0.25,100,0,903990076.0
0.1,0.085,0.25,100,1,599784221.0
0.1,0.09,0.25,100,0,895991078.0
0.1,0.09,0.25,100,1,602835625.0
0.1,0.095,0.25,100,0,887693906.0
0.1,0.095,0.25,100,1,606749553.0
0.1,0.1,0.25,100,0,878755330.0
0.1,0.1,0.25,100,1,613023932.0
0.1,0.0,0.3,10,0,564453616.0
0.1,0.0,0.3,10,1,436940871.0
0.1,0.005,0.3,10,0,563292449.0
0.1,0.005,0.3,10,1,436103465.0
0.1,0.01,0.3,10,0,561784128.0
0.1,0.01,0.3,10,1,432958178.0
0.1,0.015,0.3,10,0,559960794.0
0.1,0.015,0.3,10,1,426505402.0
0.1,0.02,0.3,10,0,557785509.0
0.1,0.02,0.3,10,1,416799400.0
0.1,0.025,0.3,10,0,555251438.0
0.1,0.025,0.3,10,1,403696930.0
0.1,0.03,0.3,10,0,552351740.0
0.1,0.03,0.3,10,1,387629550.0
0.1,0.035,0.3,10,0,549044670.0
0.1,0.035,0.3,10,1,369215231.0
0.1,0.04,0.3,10,0,545440067.0
0.1,0.04,0.3,10,1,348081589.0
0.1,0.045,0.3,10,0,541418969.0
0.1,0.045,0.3,10,1,324623973.0
0.1,0.05,0.3,10,0,537098882.0
0.1,0.05,0.3,10,1,300031140.0
0.1,0.055,0.3,10,0,532630704.0
0.1,0.055,0.3,10,1,277891297.0
0.1,0.06,0.3,10,0,527822070.0
0.1,0.06,0.3,10,1,256993247.0
0.1,0.065,0.3,10,0,522739790.0
0.1,0.065,0.3,10,1,238268840.0
0.1,0.07,0.3,10,0,517395265.0
0.1,0.07,0.3,10,1,223107455.0
0.1,0.075,0.3,10,0,510671919.0
0.1,0.075,0.3,10,1,211497869.0
0.1,0.08,0.3,10,0,502584893.0
0.1,0.08,0.3,10,1,201838054.0
0.1,0.085,0.3,10,0,494474825.0
0.1,0.085,0.3,10,1,194098062.0
0.1,0.09,0.3,10,0,486141484.0
0.1,0.09,0.3,10,1,188042685.0
0.1,0.095,0.3,10,0,477705561.0
0.1,0.095,0.3,10,1,182243292.0
0.1,0.1,0.3,10,0,468997350.0
0.1,0.1,0.3,10,1,178796991.0
0.1,0.0,0.3,50,0,744482656.0
0.1,0.0,0.3,50,1,575945951.0
0.1,0.005,0.3,50,0,744322649.0
0.1,0.005,0.3,50,1,577916945.0
0.1,0.01,0.3,50,0,743809848.0
0.1,0.01,0.3,50,1,577636298.0
0.1,0.015,0.3,50,0,742993754.0
0.1,0.015,0.3,50,1,574055914.0
0.1,0.02,0.3,50,0,741825309.0
0.1,0.02,0.3,50,1,567243840.0
0.1,0.025,0.3,50,0,740289638.0
0.1,0.025,0.3,50,1,557081094.0
0.1,0.03,0.3,50,0,738378460.0
0.1,0.03,0.3,50,1,543979671.0
0.1,0.035,0.3,50,0,736061350.0
0.1,0.035,0.3,50,1,528553714.0
0.1,0.04,0.3,50,0,733455827.0
0.1,0.04,0.3,50,1,510410359.0
0.1,0.045,0.3,50,0,730431889.0
0.1,0.045,0.3,50,1,489974299.0
0.1,0.05,0.3,50,0,727112887.0
0.1,0.05,0.3,50,1,468393495.0
0.1,0.055,0.3,50,0,723656183.0
0.1,0.055,0.3,50,1,449322452.0
0.1,0.06,0.3,50,0,719849229.0
0.1,0.06,0.3,50,1,431521586.0
0.1,0.065,0.3,50,0,715768024.0
0.1,0.065,0.3,50,1,415911489.0
0.1,0.07,0.3,50,0,711428659.0
0.1,0.07,0.3,50,1,403900450.0
0.1,0.075,0.3,50,0,705700519.0
0.1,0.075,0.3,50,1,395452818.0
0.1,0.08,0.3,50,0,698610693.0
0.1,0.08,0.3,50,1,388963353.0
0.1,0.085,0.3,50,0,691489145.0
0.1,0.085,0.3,50,1,384411062.0
0.1,0.09,0.3,50,0,684158211.0
0.1,0.09,0.3,50,1,381574334.0
0.1,0.095,0.3,50,0,676717761.0
0.1,0.095,0.3,50,1,378997498.0
0.1,0.1,0.3,50,0,668997350.0
0.1,0.1,0.3,50,1,378796991.0
0.1,0.0,0.3,100,0,969518956.0
0.1,0.0,0.3,100,1,749702301.0
0.1,0.005,0.3,100,0,970610399.0
0.1,0.005,0.3,100,1,755183795.0
0.1,0.01,0.3,100,0,971341998.0
0.1,0.01,0.3,100,1,758483948.0
0.1,0.015,0.3,100,0,971784954.0
0.1,0.015,0.3,100,1,758494064.0
0.1,0.02,0.3,100,0,971875059.0
0.1,0.02,0.3,100,1,755299390.0
0.1,0.025,0.3,100,0,971587388.0
0.1,0.025,0.3,100,1,748811344.0
0.1,0.03,0.3,100,0,970911860.0
0.1,0.03,0.3,100,1,739417513.0
0.1,0.035,0.3,100,0,969832200.0
0.1,0.035,0.3,100,1,727727055.0
0.1,0.04,0.3,100,0,968475527.0
0.1,0.04,0.3,100,1,713321592.0
0.1,0.045,0.3,100,0,966698039.0
0.1,0.045,0.3,100,1,696662803.0
0.1,0.05,0.3,100,0,964630437.0
0.1,0.05,0.3,100,1,678847195.0
0.1,0.055,0.3,100,0,962438117.0
0.1,0.055,0.3,100,1,663612153.0
0.1,0.06,0.3,100,0,959883263.0
0.1,0.06,0.3,100,1,649682431.0
0.1,0.065,0.3,100,0,957053358.0
0.1,0.065,0.3,100,1,637965234.0
0.1,0.07,0.3,100,0,953970443.0
0.1,0.07,0.3,100,1,629892034.0
0.1,0.075,0.3,100,0,949486269.0
0.1,0.075,0.3,100,1,625396892.0
0.1,0.08,0.3,100,0,943643027.0
0.1,0.08,0.3,100,1,622870053.0
0.1,0.085,0.3,100,0,937757161.0
0.1,0.085,0.3,100,1,622302312.0
0.1,0.09,0.3,100,0,931679161.0
0.1,0.09,0.3,100,1,623488984.0
0.1,0.095,0.3,100,0,925483011.0
0.1,0.095,0.3,100,1,624940448.0
0.1,0.1,0.3,100,0,918997350.0
0.1,0.1,0.3,100,1,628796991.0
0.1,0.0,0.35,10,0,566888607.0
