memory_ratio,pc_size,compress_ratio,miss_cost,load_dist,total_latency
0.4,0.24,0.5,20,0,115828369.0
0.4,0.26,0.5,20,0,115358525.0
0.4,0.28,0.5,20,0,116246205.0
0.4,0.3,0.5,20,0,118338301.0
0.4,0.32,0.5,20,0,121142279.0
0.4,0.34,0.5,20,0,124223866.0
0.4,0.36,0.5,20,0,128477001.0
0.4,0.38,0.5,20,0,131487029.0
0.4,0.4,0.5,20,0,134989019.0
0.4,0.0,0.5,30,0,128921593.0
0.4,0.02,0.5,30,0,94892246.0
0.4,0.04,0.5,30,0,99859321.0
0.4,0.06,0.5,30,0,105872192.0
0.4,0.08,0.5,30,0,112842296.0
0.4,0.1,0.5,30,0,119820223.0
0.4,0.12,0.5,30,0,125855594.0
0.4,0.14,0.5,30,0,129901645.0
0.4,0.16,0.5,30,0,132639823.0
0.4,0.18,0.5,30,0,134883100.0
0.4,0.2,0.5,30,0,137197748.0
0.4,0.22,0.5,30,0,140150992.0
0.4,0.24,0.5,30,0,141931276.0
0.4,0.26,0.5,30,0,144129411.0
0.4,0.28,0.5,30,0,147796513.0
0.4,0.3,0.5,30,0,152762365.0
0.4,0.32,0.5,30,0,158522715.0
0.4,0.34,0.5,30,0,164645379.0
0.4,0.36,0.5,30,0,172012492.0
0.4,0.38,0.5,30,0,178211155.0
0.4,0.4,0.5,30,0,184949205.0
0.4,0.0,0.5,40,0,137569883.0
0.4,0.02,0.5,40,0,103965185.0
0.4,0.04,0.5,40,0,109501237.0
0.4,0.06,0.5,40,0,116225636.0
0.4,0.08,0.5,40,0,124088098.0
0.4,0.1,0.5,40,0,132157979.0
0.4,0.12,0.5,40,0,139520621.0
0.4,0.14,0.5,40,0,145123248.0
0.4,0.16,0.5,40,0,149663715.0
0.4,0.18,0.5,40,0,153924724.0
0.4,0.2,0.5,40,0,158466589.0
0.4,0.22,0.5,40,0,163790392.0
0.4,0.24,0.5,40,0,168101891.0
0.4,0.26,0.5,40,0,172961972.0
0.4,0.28,0.5,40,0,179402915.0
0.4,0.3,0.5,40,0,187234483.0
0.4,0.32,0.5,40,0,195945429.0
0.4,0.34,0.5,40,0,205103527.0
0.4,0.36,0.5,40,0,215576475.0
0.4,0.38,0.5,40,0,224956065.0
0.4,0.4,0.5,40,0,234926558.0
0.4,0.0,0.5,50,0,146218173.0
0.4,0.02,0.5,50,0,113069777.0
0.4,0.04,0.5,50,0,119175073.0
0.4,0.06,0.5,50,0,126612664.0
0.4,0.08,0.5,50,0,135369648.0
0.4,0.1,0.5,50,0,144535637.0
0.4,0.12,0.5,50,0,153229307.0
0.4,0.14,0.5,50,0,160390298.0
0.4,0.16,0.5,50,0,166730284.0
0.4,0.18,0.5,50,0,173004330.0
0.4,0.2,0.5,50,0,179766082.0
0.4,0.22,0.5,50,0,187455920.0
0.4,0.24,0.5,50,0,194292511.0
0.4,0.26,0.5,50,0,201810192.0
0.4,0.28,0.5,50,0,211022637.0
0.4,0.3,0.5,50,0,221716756.0
0.4,0.32,0.5,50,0,233376878.0
0.4,0.34,0.5,50,0,245569393.0
0.4,0.36,0.5,50,0,259145894.0
0.4,0.38,0.5,50,0,271704688.0
0.4,0.4,0.5,50,0,284906701.0
0.4,0.0,0.5,60,0,154866463.0
0.4,0.02,0.5,60,0,122182656.0
0.4,0.04,0.5,60,0,128858946.0
0.4,0.06,0.5,60,0,137011684.0
0.4,0.08,0.5,60,0,146664587.0
0.4,0.1,0.5,60,0,156929191.0
0.4,0.12,0.5,60,0,166955803.0
0.4,0.14,0.5,60,0,175677823.0
0.4,0.16,0.5,60,0,183816581.0
0.4,0.18,0.5,60,0,192100100.0
0.4,0.2,0.5,60,0,201077906.0
0.4,0.22,0.5,60,0,211130954.0
0.4,0.24,0.5,60,0,220490138.0
0.4,0.26,0.5,60,0,230665633.0
0.4,0.28,0.5,60,0,242649698.0
0.4,0.3,0.5,60,0,256206274.0
0.4,0.32,0.5,60,0,270816385.0
0.4,0.34,0.5,60,0,286043480.0
0.4,0.36,0.5,60,0,302724811.0
0.4,0.38,0.5,60,0,318461998.0
0.4,0.4,0.5,60,0,334895295.0
0.4,0.0,0.5,70,0,163514753.0
0.4,0.02,0.5,70,0,131303391.0
0.4,0.04,0.5,70,0,138549754.0
0.4,0.06,0.5,70,0,147417748.0
0.4,0.08,0.5,70,0,157967993.0
0.4,0.1,0.5,70,0,169333016.0
0.4,0.12,0.5,70,0,180694052.0
0.4,0.14,0.5,70,0,190977619.0
0.4,0.16,0.5,70,0,200914409.0
0.4,0.18,0.5,70,0,211205463.0
0.4,0.2,0.5,70,0,222397183.0
0.4,0.22,0.5,70,0,234813144.0
0.4,0.24,0.5,70,0,246693687.0
0.4,0.26,0.5,70,0,259527932.0
0.4,0.28,0.5,70,0,274284159.0
0.4,0.3,0.5,70,0,290703606.0
0.4,0.32,0.5,70,0,308263875.0
0.4,0.34,0.5,70,0,326526019.0
0.4,0.36,0.5,70,0,346312268.0
0.4,0.38,0.5,70,0,365227248.0
0.4,0.4,0.5,70,0,384891260.0
0.4,0.0,0.5,80,0,172163043.0
0.4,0.02,0.5,80,0,140425233.0
0.4,0.04,0.5,80,0,148242766.0
0.4,0.06,0.5,80,0,157826767.0
0.4,0.08,0.5,80,0,169275835.0
0.4,0.1,0.5,80,0,181742426.0
0.4,0.12,0.5,80,0,194439228.0
0.4,0.14,0.5,80,0,206283974.0
0.4,0.16,0.5,80,0,218018167.0
0.4,0.18,0.5,80,0,230315869.0
0.4,0.2,0.5,80,0,243720978.0
0.4,0.22,0.5,80,0,258500336.0
0.4,0.24,0.5,80,0,272902533.0
0.4,0.26,0.5,80,0,288396120.0
0.4,0.28,0.5,80,0,305924926.0
0.4,0.3,0.5,80,0,325206760.0
0.4,0.32,0.5,80,0,345716740.0
0.4,0.34,0.5,80,0,367013902.0
0.4,0.36,0.5,80,0,389903858.0
0.4,0.38,0.5,80,0,411995773.0
0.4,0.4,0.5,80,0,434889850.0
0.4,0.0,0.5,90,0,180811333.0
0.4,0.02,0.5,90,0,149548141.0
0.4,0.04,0.5,90,0,157937648.0
0.4,0.06,0.5,90,0,168238421.0
0.4,0.08,0.5,90,0,180586980.0
0.4,0.1,0.5,90,0,194156238.0
0.4,0.12,0.5,90,0,208188802.0
0.4,0.14,0.5,90,0,221593514.0
0.4,0.16,0.5,90,0,235124343.0
0.4,0.18,0.5,90,0,249427787.0
0.4,0.2,0.5,90,0,265045510.0
0.4,0.22,0.5,90,0,282188168.0
0.4,0.24,0.5,90,0,299112021.0
0.4,0.26,0.5,90,0,317264846.0
0.4,0.28,0.5,90,0,337566339.0
0.4,0.3,0.5,90,0,359710320.0
0.4,0.32,0.5,90,0,383170065.0
0.4,0.34,0.5,90,0,407502042.0
0.4,0.36,0.5,90,0,433495623.0
0.4,0.38,0.5,90,0,458764453.0
0.4,0.4,0.5,90,0,484888490.0
0.4,0.0,0.5,100,0,189459623.0
0.4,0.02,0.5,100,0,158672002.0
0.4,0.04,0.5,100,0,167634065.0
0.4,0.06,0.5,100,0,178652071.0
0.4,0.08,0.5,100,0,191900779.0
0.4,0.1,0.5,100,0,206573373.0
0.4,0.12,0.5,100,0,221941375.0
0.4,0.14,0.5,100,0,236905311.0
0.4,0.16,0.5,100,0,252231943.0
0.4,0.18,0.5,100,0,268540424.0
0.4,0.2,0.5,100,0,286370402.0
0.4,0.22,0.5,100,0,305876249.0
0.4,0.24,0.5,100,0,325321786.0
0.4,0.26,0.5,100,0,346133790.0
0.4,0.28,0.5,100,0,369207916.0
0.4,0.3,0.5,100,0,394214025.0
0.4,0.32,0.5,100,0,420623560.0
0.4,0.34,0.5,100,0,447990292.0
0.4,0.36,0.5,100,0,477087508.0
0.4,0.38,0.5,100,0,505533253.0
0.4,0.4,0.5,100,0,534887150.0
0.5,0.0,0.2,10,0,87697181.0
0.5,0.025,0.2,10,0,54702618.0
0.5,0.05,0.2,10,0,51032967.0
0.5,0.075,0.2,10,0,47124851.0
0.5,0.1,0.2,10,0,43429535.0
0.5,0.125,0.2,10,0,39602535.0
0.5,0.15,0.2,10,0,35482299.0
0.5,0.175,0.2,10,0,28613324.0
0.5,0.2,0.2,10,0,18779754.0
0.5,0.225,0.2,10,0,20715595.0
0.5,0.25,0.2,10,0,23055595.0
0.5,0.275,0.2,10,0,25784207.0
0.5,0.3,0.2,10,0,28848461.0
0.5,0.325,0.2,10,0,32207625.0
0.5,0.35,0.2,10,0,35818990.0
0.5,0.375,0.2,10,0,39625893.0
0.5,0.4,0.2,10,0,43628227.0
0.5,0.425,0.2,10,0,47780761.0
0.5,0.45,0.2,10,0,52084085.0
0.5,0.475,0.2,10,0,56484750.0
0.5,0.5,0.2,10,0,61000348.0
0.5,0.0,0.2,20,0,94534431.0
0.5,0.025,0.2,20,0,61888490.0
0.5,0.05,0.2,20,0,58592435.0
0.5,0.075,0.2,20,0,55096432.0
0.5,0.1,0.2,20,0,51890987.0
0.5,0.125,0.2,20,0,48670613.0
0.5,0.15,0.2,20,0,45343557.0
0.5,0.175,0.2,20,0,39537339.0
0.5,0.2,0.2,20,0,31083284.0
0.5,0.225,0.2,20,0,34747555.0
0.5,0.25,0.2,20,0,39176955.0
0.5,0.275,0.2,20,0,44341537.0
0.5,0.3,0.2,20,0,50141891.0
0.5,0.325,0.2,20,0,56500455.0
0.5,0.35,0.2,20,0,63336260.0
0.5,0.375,0.2,20,0,70541823.0
0.5,0.4,0.2,20,0,78117587.0
0.5,0.425,0.2,20,0,85977381.0
0.5,0.45,0.2,20,0,94123265.0
0.5,0.475,0.2,20,0,102453030.0
0.5,0.5,0.2,20,0,111000348.0
0.5,0.0,0.2,30,0,101371681.0
0.5,0.025,0.2,30,0,69082333.0
0.5,0.05,0.2,30,0,66163428.0
0.5,0.075,0.2,30,0,63084716.0
0.5,0.1,0.2,30,0,60373370.0
0.5,0.125,0.2,30,0,57759192.0
0.5,0.15,0.2,30,0,55223807.0
0.5,0.175,0.2,30,0,50473603.0
0.5,0.2,0.2,30,0,43386814.0
0.5,0.225,0.2,30,0,48779515.0
0.5,0.25,0.2,30,0,55298315.0
0.5,0.275,0.2,30,0,62898867.0
0.5,0.3,0.2,30,0,71435321.0
0.5,0.325,0.2,30,0,80793285.0
0.5,0.35,0.2,30,0,90853530.0
0.5,0.375,0.2,30,0,101457753.0
0.5,0.4,0.2,30,0,112606947.0
0.5,0.425,0.2,30,0,124174001.0
0.5,0.45,0.2,30,0,136162445.0
0.5,0.475,0.2,30,0,148421310.0
0.5,0.5,0.2,30,0,161000348.0
0.5,0.0,0.2,40,0,108208931.0
0.5,0.025,0.2,40,0,76278738.0
0.5,0.05,0.2,40,0,73740465.0
0.5,0.075,0.2,40,0,71082119.0
0.5,0.1,0.2,40,0,68864680.0
0.5,0.125,0.2,40,0,66855920.0
0.5,0.15,0.2,40,0,65109544.0
0.5,0.175,0.2,40,0,61412186.0
0.5,0.2,0.2,40,0,55690344.0
0.5,0.225,0.2,40,0,62811475.0
0.5,0.25,0.2,40,0,71419675.0
0.5,0.275,0.2,40,0,81456197.0
0.5,0.3,0.2,40,0,92728751.0
0.5,0.325,0.2,40,0,105086115.0
0.5,0.35,0.2,40,0,118370800.0
0.5,0.375,0.2,40,0,132373683.0
0.5,0.4,0.2,40,0,147096307.0
0.5,0.425,0.2,40,0,162370621.0
0.5,0.45,0.2,40,0,178201625.0
0.5,0.475,0.2,40,0,194389590.0
0.5,0.5,0.2,40,0,211000348.0
0.5,0.0,0.2,50,0,115046181.0
0.5,0.025,0.2,50,0,83476419.0
0.5,0.05,0.2,50,0,81319852.0
0.5,0.075,0.2,50,0,79082141.0
0.5,0.1,0.2,50,0,77358002.0
0.5,0.125,0.2,50,0,75954339.0
0.5,0.15,0.2,50,0,74996461.0
0.5,0.175,0.2,50,0,72351291.0
0.5,0.2,0.2,50,0,67993874.0
0.5,0.225,0.2,50,0,76843435.0
0.5,0.25,0.2,50,0,87541035.0
0.5,0.275,0.2,50,0,100013527.0
0.5,0.3,0.2,50,0,114022181.0
0.5,0.325,0.2,50,0,129378945.0
0.5,0.35,0.2,50,0,145888070.0
0.5,0.375,0.2,50,0,163289613.0
0.5,0.4,0.2,50,0,181585667.0
0.5,0.425,0.2,50,0,200567241.0
0.5,0.45,0.2,50,0,220240805.0
0.5,0.475,0.2,50,0,240357870.0
0.5,0.5,0.2,50,0,261000348.0
0.5,0.0,0.2,60,0,121883431.0
0.5,0.025,0.2,60,0,90674783.0
0.5,0.05,0.2,60,0,88900277.0
0.5,0.075,0.2,60,0,87083168.0
0.5,0.1,0.2,60,0,85852216.0
0.5,0.125,0.2,60,0,85053584.0
0.5,0.15,0.2,60,0,84884506.0
0.5,0.175,0.2,60,0,83291027.0
0.5,0.2,0.2,60,0,80297404.0
0.5,0.225,0.2,60,0,90875395.0
0.5,0.25,0.2,60,0,103662395.0
0.5,0.275,0.2,60,0,118570857.0
0.5,0.3,0.2,60,0,135315611.0
0.5,0.325,0.2,60,0,153671775.0
0.5,0.35,0.2,60,0,173405340.0
0.5,0.375,0.2,60,0,194205543.0
0.5,0.4,0.2,60,0,216075027.0
0.5,0.425,0.2,60,0,238763861.0
0.5,0.45,0.2,60,0,262279985.0
0.5,0.475,0.2,60,0,286326150.0
0.5,0.5,0.2,60,0,311000348.0
0.5,0.0,0.2,70,0,128720681.0
0.5,0.025,0.2,70,0,97873610.0
0.5,0.05,0.2,70,0,96481265.0
0.5,0.075,0.2,70,0,95084873.0
0.5,0.1,0.2,70,0,94347075.0
0.5,0.125,0.2,70,0,94153564.0
0.5,0.15,0.2,70,0,94773402.0
0.5,0.175,0.2,70,0,94231050.0
0.5,0.2,0.2,70,0,92600934.0
0.5,0.225,0.2,70,0,104907355.0
0.5,0.25,0.2,70,0,119783755.0
0.5,0.275,0.2,70,0,137128187.0
0.5,0.3,0.2,70,0,156609041.0
0.5,0.325,0.2,70,0,177964605.0
0.5,0.35,0.2,70,0,200922610.0
0.5,0.375,0.2,70,0,225121473.0
0.5,0.4,0.2,70,0,250564387.0
0.5,0.425,0.2,70,0,276960481.0
0.5,0.45,0.2,70,0,304319165.0
0.5,0.475,0.2,70,0,332294430.0
0.5,0.5,0.2,70,0,361000348.0
0.5,0.0,0.2,80,0,135557931.0
0.5,0.025,0.2,80,0,105072752.0
0.5,0.05,0.2,80,0,104062719.0
0.5,0.075,0.2,80,0,103087056.0
0.5,0.1,0.2,80,0,102842330.0
0.5,0.125,0.2,80,0,103253865.0
0.5,0.15,0.2,80,0,104662467.0
0.5,0.175,0.2,80,0,105171102.0
0.5,0.2,0.2,80,0,104904464.0
0.5,0.225,0.2,80,0,118939315.0
0.5,0.25,0.2,80,0,135905115.0
0.5,0.275,0.2,80,0,155685517.0
0.5,0.3,0.2,80,0,177902471.0
0.5,0.325,0.2,80,0,202257435.0
0.5,0.35,0.2,80,0,228439880.0
0.5,0.375,0.2,80,0,256037403.0
0.5,0.4,0.2,80,0,285053747.0
0.5,0.425,0.2,80,0,315157101.0
0.5,0.45,0.2,80,0,346358345.0
0.5,0.475,0.2,80,0,378262710.0
0.5,0.5,0.2,80,0,411000348.0
0.5,0.0,0.2,90,0,142395181.0
0.5,0.025,0.2,90,0,112271967.0
0.5,0.05,0.2,90,0,111644209.0
0.5,0.075,0.2,90,0,111089290.0
0.5,0.1,0.2,90,0,111337633.0
0.5,0.125,0.2,90,0,112354213.0
0.5,0.15,0.2,90,0,114551566.0
0.5,0.175,0.2,90,0,116111167.0
0.5,0.2,0.2,90,0,117207994.0
0.5,0.225,0.2,90,0,132971275.0
0.5,0.25,0.2,90,0,152026475.0
0.5,0.275,0.2,90,0,174242847.0
0.5,0.3,0.2,90,0,199195901.0
0.5,0.325,0.2,90,0,226550265.0
0.5,0.35,0.2,90,0,255957150.0
0.5,0.375,0.2,90,0,286953333.0
0.5,0.4,0.2,90,0,319543107.0
0.5,0.425,0.2,90,0,353353721.0
0.5,0.45,0.2,90,0,388397525.0
0.5,0.475,0.2,90,0,424230990.0
0.5,0.5,0.2,90,0,461000348.0
0.5,0.0,0.2,100,0,149232431.0
0.5,0.025,0.2,100,0,119471229.0
0.5,0.05,0.2,100,0,119225719.0
0.5,0.075,0.2,100,0,119091555.0
0.5,0.1,0.2,100,0,119832953.0
0.5,0.125,0.2,100,0,121454584.0
0.5,0.15,0.2,100,0,124440668.0
0.5,0.175,0.2,100,0,127051237.0
0.5,0.2,0.2,100,0,129511524.0
0.5,0.225,0.2,100,0,147003235.0
0.5,0.25,0.2,100,0,168147835.0
0.5,0.275,0.2,100,0,192800177.0
0.5,0.3,0.2,100,0,220489331.0
0.5,0.325,0.2,100,0,250843095.0
0.5,0.35,0.2,100,0,283474420.0
0.5,0.375,0.2,100,0,317869263.0
0.5,0.4,0.2,100,0,354032467.0
0.5,0.425,0.2,100,0,391550341.0
0.5,0.45,0.2,100,0,430436705.0
0.5,0.475,0.2,100,0,470199270.0
0.5,0.5,0.2,100,0,511000348.0
0.5,0.0,0.5,10,0,88433512.0
0.5,0.025,0.5,10,0,61770196.0
0.5,0.05,0.5,10,0,63023391.0
